id_madrasah,kelas,rumpun_pai,rata_nilai,persen_tuntas,n_siswa
MDR00267,2,Fikih,65.3,64.0,36
MDR00267,2,SKI,57.2,49.0,31
MDR00267,2,Quran-Hadis,61.0,48.9,32
MDR00267,2,Bahasa Arab,58.8,49.5,37
MDR00267,3,Akidah-Akhlak,64.2,60.0,35
MDR00267,3,Fikih,68.1,70.0,35
MDR00267,3,SKI,57.0,41.8,40
MDR00267,3,Quran-Hadis,65.1,51.8,40
MDR00267,3,Bahasa Arab,58.3,44.5,36
MDR00267,4,Akidah-Akhlak,69.1,79.6,31
MDR00267,4,Fikih,60.0,56.2,36
MDR00267,4,SKI,56.6,40.7,38
MDR00267,4,Quran-Hadis,65.8,63.1,40
MDR00267,4,Bahasa Arab,65.9,63.2,39
MDR00267,5,Akidah-Akhlak,68.5,73.0,32
MDR00267,5,Fikih,60.9,50.2,34
MDR00267,5,SKI,56.0,33.8,35
MDR00267,5,Quran-Hadis,63.5,64.3,34
MDR00267,5,Bahasa Arab,58.5,45.7,31
MDR00267,6,Akidah-Akhlak,65.2,67.7,33
MDR00267,6,Fikih,60.7,48.9,32
MDR00267,6,SKI,56.4,48.3,34
MDR00267,6,Quran-Hadis,68.7,73.5,36
MDR00267,6,Bahasa Arab,66.0,68.7,31
MDR00268,7,Akidah-Akhlak,59.8,51.8,83
MDR00268,7,Fikih,61.5,59.5,77
MDR00268,7,SKI,60.6,46.6,96
MDR00268,7,Quran-Hadis,64.1,70.3,85
MDR00268,7,Bahasa Arab,54.6,37.9,101
MDR00268,8,Akidah-Akhlak,63.5,67.7,102
MDR00268,8,Fikih,61.8,56.1,80
MDR00268,8,SKI,60.1,51.3,78
MDR00268,8,Quran-Hadis,61.8,45.9,98
MDR00268,8,Bahasa Arab,60.5,56.0,101
MDR00268,9,Akidah-Akhlak,66.5,62.2,83
MDR00268,9,Fikih,61.7,52.5,91
MDR00268,9,SKI,63.1,58.2,103
MDR00268,9,Quran-Hadis,58.0,37.9,99
MDR00268,9,Bahasa Arab,58.5,47.9,79
MDR00269,1,Akidah-Akhlak,69.0,74.6,36
MDR00269,1,Fikih,70.8,83.2,38
MDR00269,1,SKI,61.4,47.8,31
MDR00269,1,Quran-Hadis,72.7,89.6,39
MDR00269,1,Bahasa Arab,66.0,62.9,40
MDR00269,2,Akidah-Akhlak,68.3,75.8,39
MDR00269,2,Fikih,68.2,70.9,40
MDR00269,2,SKI,68.7,79.3,40
MDR00269,2,Quran-Hadis,72.6,85.4,32
MDR00269,2,Bahasa Arab,69.1,69.3,35
MDR00269,3,Akidah-Akhlak,70.9,77.7,36
MDR00269,3,Fikih,68.7,71.8,36
MDR00269,3,SKI,67.3,71.3,38
MDR00269,3,Quran-Hadis,70.9,84.4,34
MDR00269,3,Bahasa Arab,69.3,65.8,31
MDR00269,4,Akidah-Akhlak,65.5,69.0,38
MDR00269,4,Fikih,69.5,69.5,33
MDR00269,4,SKI,65.3,65.3,39
MDR00269,4,Quran-Hadis,64.2,68.4,34
MDR00269,4,Bahasa Arab,69.0,72.6,38
MDR00269,5,Akidah-Akhlak,69.7,78.1,36
MDR00269,5,Fikih,76.3,96.5,30
MDR00269,5,SKI,62.1,61.9,33
MDR00269,5,Quran-Hadis,66.8,65.0,32
MDR00269,5,Bahasa Arab,68.6,68.2,40
MDR00269,6,Akidah-Akhlak,71.7,75.4,30
MDR00269,6,Fikih,64.9,52.0,33
MDR00269,6,SKI,67.9,68.5,36
MDR00269,6,Quran-Hadis,67.2,75.3,36
MDR00269,6,Bahasa Arab,68.3,82.6,32
MDR00270,7,Akidah-Akhlak,52.8,30.8,23
MDR00270,7,Fikih,57.7,48.5,29
MDR00270,7,SKI,60.3,49.3,22
MDR00270,7,Quran-Hadis,50.3,20.9,23
MDR00270,7,Bahasa Arab,57.6,43.8,28
MDR00270,8,Akidah-Akhlak,58.4,36.1,27
MDR00270,8,Fikih,51.7,28.9,25
MDR00270,8,SKI,51.9,29.4,25
MDR00270,8,Quran-Hadis,60.2,54.6,27
MDR00270,8,Bahasa Arab,54.6,38.2,24
MDR00270,9,Akidah-Akhlak,56.6,31.5,24
MDR00270,9,Fikih,53.9,26.5,28
MDR00270,9,SKI,50.1,24.0,26
MDR00270,9,Quran-Hadis,56.1,44.0,29
MDR00270,9,Bahasa Arab,57.2,48.8,25
MDR00271,7,Akidah-Akhlak,74.1,90.1,135
MDR00271,7,Fikih,73.1,76.4,139
MDR00271,7,SKI,67.8,61.9,140
MDR00271,7,Quran-Hadis,70.7,76.1,120
MDR00271,7,Bahasa Arab,76.8,88.5,118
MDR00271,8,Akidah-Akhlak,73.3,79.4,112
MDR00271,8,Fikih,67.7,73.0,121
MDR00271,8,SKI,75.4,89.1,135
MDR00271,8,Quran-Hadis,77.3,89.9,140
MDR00271,8,Bahasa Arab,71.3,75.4,135
MDR00271,9,Akidah-Akhlak,75.2,92.3,117
MDR00271,9,Fikih,70.1,76.2,134
MDR00271,9,SKI,64.7,63.0,113
MDR00271,9,Quran-Hadis,72.9,82.5,120
MDR00271,9,Bahasa Arab,70.6,78.8,137
MDR00272,7,Akidah-Akhlak,72.1,86.6,122
MDR00272,7,Fikih,68.9,67.4,130
MDR00272,7,SKI,65.2,69.8,128
MDR00272,7,Quran-Hadis,71.2,73.4,120
MDR00272,7,Bahasa Arab,64.9,54.7,143
MDR00272,8,Akidah-Akhlak,71.1,84.1,116
MDR00272,8,Fikih,67.4,59.9,130
MDR00272,8,SKI,72.2,71.1,127
MDR00272,8,Quran-Hadis,72.2,77.5,137
MDR00272,8,Bahasa Arab,71.8,87.2,131
MDR00272,9,Akidah-Akhlak,72.5,81.2,124
MDR00272,9,Fikih,70.3,76.3,148
MDR00272,9,SKI,70.0,80.0,139
MDR00272,9,Quran-Hadis,77.5,85.1,139
MDR00272,9,Bahasa Arab,71.4,82.9,147
MDR00273,1,Akidah-Akhlak,74.6,83.6,40
MDR00273,1,Fikih,73.8,98.6,37
MDR00273,1,SKI,75.3,94.8,40
MDR00273,1,Quran-Hadis,68.1,71.7,34
MDR00273,1,Bahasa Arab,73.3,89.6,38
MDR00273,2,Akidah-Akhlak,68.3,66.7,41
MDR00273,2,Fikih,68.0,71.1,38
MDR00273,2,SKI,71.5,79.3,40
MDR00273,2,Quran-Hadis,73.5,87.4,31
MDR00273,2,Bahasa Arab,67.3,67.3,41
MDR00273,3,Akidah-Akhlak,73.9,90.8,38
MDR00273,3,Fikih,63.9,58.3,32
MDR00273,3,SKI,70.7,76.9,41
MDR00273,3,Quran-Hadis,73.0,77.0,36
MDR00273,3,Bahasa Arab,76.1,95.0,37
MDR00273,4,Akidah-Akhlak,75.0,87.5,39
MDR00273,4,Fikih,67.0,61.8,36
MDR00273,4,SKI,71.9,79.3,32
MDR00273,4,Quran-Hadis,74.1,94.6,40
MDR00273,4,Bahasa Arab,72.7,90.2,37
MDR00273,5,Akidah-Akhlak,70.5,75.0,34
MDR00273,5,Fikih,74.5,89.0,36
MDR00273,5,SKI,65.9,57.6,41
MDR00273,5,Quran-Hadis,75.2,86.6,36
MDR00273,5,Bahasa Arab,72.9,89.6,35
MDR00273,6,Akidah-Akhlak,76.9,88.5,40
MDR00273,6,Fikih,69.1,75.6,36
MDR00273,6,SKI,68.8,73.6,32
MDR00273,6,Quran-Hadis,70.9,77.9,34
MDR00273,6,Bahasa Arab,71.5,85.3,38
MDR00274,1,Akidah-Akhlak,63.6,45.9,36
MDR00274,1,Fikih,62.2,70.2,34
MDR00274,1,SKI,57.9,42.2,35
MDR00274,1,Quran-Hadis,57.0,40.7,32
MDR00274,1,Bahasa Arab,57.5,52.0,38
MDR00274,2,Akidah-Akhlak,60.4,46.4,30
MDR00274,2,Fikih,60.1,57.5,40
MDR00274,2,SKI,59.2,44.3,34
MDR00274,2,Quran-Hadis,60.4,51.6,36
MDR00274,2,Bahasa Arab,66.6,71.1,40
MDR00274,3,Akidah-Akhlak,65.4,53.2,39
MDR00274,3,Fikih,61.6,58.6,36
MDR00274,3,SKI,59.5,47.7,31
MDR00274,3,Quran-Hadis,59.5,44.1,37
MDR00274,3,Bahasa Arab,56.8,36.8,34
MDR00274,4,Akidah-Akhlak,60.4,50.2,37
MDR00274,4,Fikih,64.9,71.6,39
MDR00274,4,SKI,60.4,43.8,36
MDR00274,4,Quran-Hadis,59.5,55.4,37
MDR00274,4,Bahasa Arab,62.2,60.7,30
MDR00274,5,Akidah-Akhlak,67.2,69.5,31
MDR00274,5,Fikih,63.9,59.8,30
MDR00274,5,SKI,61.6,55.3,37
MDR00274,5,Quran-Hadis,66.7,61.1,39
MDR00274,5,Bahasa Arab,57.8,44.7,35
MDR00274,6,Akidah-Akhlak,63.4,56.1,34
MDR00274,6,Fikih,64.9,70.1,31
MDR00274,6,SKI,59.5,49.1,38
MDR00274,6,Quran-Hadis,64.5,68.7,30
MDR00274,6,Bahasa Arab,57.2,51.0,32
MDR00275,10,Akidah-Akhlak,75.3,92.6,18
MDR00275,10,Fikih,78.4,100,18
MDR00275,10,SKI,73.8,83.5,15
MDR00275,10,Quran-Hadis,82.7,95.9,16
MDR00275,10,Bahasa Arab,73.1,81.7,15
MDR00275,11,Akidah-Akhlak,75.3,90.7,15
MDR00275,11,Fikih,80.8,91.8,15
MDR00275,11,SKI,75.3,86.3,15
MDR00275,11,Quran-Hadis,82.1,100,16
MDR00275,11,Bahasa Arab,81.5,100,15
MDR00275,12,Akidah-Akhlak,75.4,84.8,17
MDR00275,12,Fikih,75.5,89.0,15
MDR00275,12,SKI,79.3,100,17
MDR00275,12,Quran-Hadis,82.0,97.3,13
MDR00275,12,Bahasa Arab,83.4,100,15
MDR00276,1,Akidah-Akhlak,83.7,100,54
MDR00276,1,Fikih,80.6,100,55
MDR00276,1,SKI,85.2,100,59
MDR00276,1,Quran-Hadis,85.4,100,62
MDR00276,1,Bahasa Arab,91.3,100,55
MDR00276,2,Akidah-Akhlak,87.4,100,67
MDR00276,2,Fikih,80.8,100,65
MDR00276,2,SKI,83.4,100,68
MDR00276,2,Quran-Hadis,83.0,100,56
MDR00276,2,Bahasa Arab,89.3,100,70
MDR00276,3,Akidah-Akhlak,85.9,100,67
MDR00276,3,Fikih,86.6,100,54
MDR00276,3,SKI,81.1,100,65
MDR00276,3,Quran-Hadis,86.6,100,60
MDR00276,3,Bahasa Arab,77.5,86.7,54
MDR00276,4,Akidah-Akhlak,83.2,100,57
MDR00276,4,Fikih,81.9,100,55
MDR00276,4,SKI,80.6,100,69
MDR00276,4,Quran-Hadis,82.0,100,69
MDR00276,4,Bahasa Arab,85.3,100,53
MDR00276,5,Akidah-Akhlak,85.3,100,61
MDR00276,5,Fikih,82.1,100,60
MDR00276,5,SKI,85.5,100,56
MDR00276,5,Quran-Hadis,80.1,96.3,64
MDR00276,5,Bahasa Arab,80.4,92.7,67
MDR00276,6,Akidah-Akhlak,83.9,100,58
MDR00276,6,Fikih,80.1,90.5,58
MDR00276,6,SKI,80.5,100,56
MDR00276,6,Quran-Hadis,87.0,100,69
MDR00276,6,Bahasa Arab,81.5,99.9,57
MDR00277,1,Akidah-Akhlak,66.1,61.9,6
MDR00277,1,Fikih,65.3,65.3,6
MDR00277,1,SKI,61.5,57.0,7
MDR00277,1,Quran-Hadis,67.0,67.9,8
MDR00277,1,Bahasa Arab,63.0,61.0,8
MDR00277,2,Akidah-Akhlak,68.6,81.4,7
MDR00277,2,Fikih,64.1,56.3,7
MDR00277,2,SKI,63.0,45.8,8
MDR00277,2,Quran-Hadis,61.5,51.9,7
MDR00277,2,Bahasa Arab,61.9,61.9,7
MDR00277,3,Akidah-Akhlak,61.9,43.2,7
MDR00277,3,Fikih,65.7,66.1,7
MDR00277,3,SKI,62.0,55.6,8
MDR00277,3,Quran-Hadis,70.0,79.6,8
MDR00277,3,Bahasa Arab,62.2,54.8,7
MDR00277,4,Akidah-Akhlak,67.2,76.3,6
MDR00277,4,Fikih,65.3,61.8,7
MDR00277,4,SKI,62.6,50.3,7
MDR00277,4,Quran-Hadis,68.4,72.8,7
MDR00277,4,Bahasa Arab,62.5,53.9,7
MDR00277,5,Akidah-Akhlak,62.0,56.4,6
MDR00277,5,Fikih,67.4,67.4,7
MDR00277,5,SKI,56.3,39.5,6
MDR00277,5,Quran-Hadis,60.6,59.5,7
MDR00277,5,Bahasa Arab,63.7,67.6,7
MDR00277,6,Akidah-Akhlak,61.6,58.1,7
MDR00277,6,Fikih,59.2,45.2,8
MDR00277,6,SKI,62.8,52.2,8
MDR00277,6,Quran-Hadis,65.8,66.7,8
MDR00277,6,Bahasa Arab,63.2,63.4,8
MDR00278,1,Akidah-Akhlak,77.4,90.0,6
MDR00278,1,Fikih,76.7,86.2,5
MDR00278,1,SKI,69.0,64.3,5
MDR00278,1,Quran-Hadis,72.8,80.6,5
MDR00278,1,Bahasa Arab,72.2,80.2,5
MDR00278,2,Akidah-Akhlak,71.2,78.2,5
MDR00278,2,Fikih,70.7,77.0,5
MDR00278,2,SKI,69.7,71.5,5
MDR00278,2,Quran-Hadis,78.0,92.6,5
MDR00278,2,Bahasa Arab,71.2,76.9,5
MDR00278,3,Akidah-Akhlak,77.2,95.8,6
MDR00278,3,Fikih,72.2,80.9,5
MDR00278,3,SKI,72.9,81.2,5
MDR00278,3,Quran-Hadis,69.4,72.4,5
MDR00278,3,Bahasa Arab,75.1,92.6,5
MDR00278,4,Akidah-Akhlak,72.3,82.3,5
MDR00278,4,Fikih,78.9,94.8,5
MDR00278,4,SKI,75.5,90.8,6
MDR00278,4,Quran-Hadis,75.8,93.5,5
MDR00278,4,Bahasa Arab,76.2,94.6,6
MDR00278,5,Akidah-Akhlak,71.4,76.6,5
MDR00278,5,Fikih,66.4,66.6,6
MDR00278,5,SKI,67.2,65.9,5
MDR00278,5,Quran-Hadis,74.8,89.2,6
MDR00278,5,Bahasa Arab,73.7,87.0,6
MDR00278,6,Akidah-Akhlak,73.6,88.8,5
MDR00278,6,Fikih,75.1,90.4,6
MDR00278,6,SKI,73.6,73.1,6
MDR00278,6,Quran-Hadis,75.5,94.5,5
MDR00278,6,Bahasa Arab,74.1,93.2,6
MDR00279,1,Akidah-Akhlak,77.1,90.4,42
MDR00279,1,Fikih,72.1,71.2,41
MDR00279,1,SKI,68.4,68.8,50
MDR00279,1,Quran-Hadis,70.2,82.1,48
MDR00279,1,Bahasa Arab,68.1,61.0,43
MDR00279,2,Akidah-Akhlak,67.3,74.4,41
MDR00279,2,Fikih,73.0,72.7,41
MDR00279,2,SKI,71.3,79.3,44
MDR00279,2,Quran-Hadis,76.8,94.1,50
MDR00279,2,Bahasa Arab,70.3,72.5,52
MDR00279,3,Akidah-Akhlak,71.2,77.4,46
MDR00279,3,Fikih,68.6,65.5,48
MDR00279,3,SKI,64.4,64.4,51
MDR00279,3,Quran-Hadis,71.6,85.4,46
MDR00279,3,Bahasa Arab,69.2,77.8,53
MDR00279,4,Akidah-Akhlak,66.0,63.5,48
MDR00279,4,Fikih,66.1,58.0,42
MDR00279,4,SKI,72.8,83.2,46
MDR00279,4,Quran-Hadis,68.5,65.4,46
MDR00279,4,Bahasa Arab,66.6,56.8,41
MDR00279,5,Akidah-Akhlak,69.8,79.9,40
MDR00279,5,Fikih,72.4,80.0,44
MDR00279,5,SKI,61.7,62.4,52
MDR00279,5,Quran-Hadis,71.5,75.2,48
MDR00279,5,Bahasa Arab,67.4,70.4,44
MDR00279,6,Akidah-Akhlak,73.6,74.5,51
MDR00279,6,Fikih,70.7,77.1,51
MDR00279,6,SKI,61.8,55.7,46
MDR00279,6,Quran-Hadis,67.5,69.6,50
MDR00279,6,Bahasa Arab,72.8,79.8,45
MDR00280,7,Akidah-Akhlak,65.6,57.6,53
MDR00280,7,Fikih,68.0,75.9,55
MDR00280,7,SKI,59.9,47.8,61
MDR00280,7,Quran-Hadis,69.8,73.3,56
MDR00280,7,Bahasa Arab,68.3,76.0,53
MDR00280,8,Akidah-Akhlak,73.4,83.7,60
MDR00280,8,Fikih,66.1,65.0,51
MDR00280,8,SKI,66.4,72.5,64
MDR00280,8,Quran-Hadis,68.7,75.0,56
MDR00280,8,Bahasa Arab,73.2,83.1,54
MDR00280,9,Akidah-Akhlak,70.3,76.3,58
MDR00280,9,Fikih,68.7,65.5,60
MDR00280,9,SKI,70.0,70.2,54
MDR00280,9,Quran-Hadis,69.7,71.8,60
MDR00280,9,Bahasa Arab,69.1,79.3,62
MDR00281,1,Akidah-Akhlak,75.1,80.7,11
MDR00281,1,Fikih,71.0,77.3,12
MDR00281,1,SKI,74.5,78.5,12
MDR00281,1,Quran-Hadis,72.7,79.1,12
MDR00281,1,Bahasa Arab,76.6,99.6,12
MDR00281,2,Akidah-Akhlak,75.9,85.6,12
MDR00281,2,Fikih,72.1,76.4,11
MDR00281,2,SKI,72.0,77.5,10
MDR00281,2,Quran-Hadis,72.8,85.2,11
MDR00281,2,Bahasa Arab,72.6,80.7,13
MDR00281,3,Akidah-Akhlak,76.3,89.1,13
MDR00281,3,Fikih,72.2,82.0,10
MDR00281,3,SKI,68.6,78.2,11
MDR00281,3,Quran-Hadis,78.7,96.6,12
MDR00281,3,Bahasa Arab,71.0,76.3,12
MDR00281,4,Akidah-Akhlak,75.8,95.0,11
MDR00281,4,Fikih,75.0,86.0,11
MDR00281,4,SKI,70.0,80.2,13
MDR00281,4,Quran-Hadis,72.6,75.8,11
MDR00281,4,Bahasa Arab,70.9,81.8,10
MDR00281,5,Akidah-Akhlak,72.7,79.3,12
MDR00281,5,Fikih,74.1,87.2,11
MDR00281,5,SKI,69.4,73.1,12
MDR00281,5,Quran-Hadis,73.5,87.2,13
MDR00281,5,Bahasa Arab,70.3,76.8,12
MDR00281,6,Akidah-Akhlak,70.3,77.5,12
MDR00281,6,Fikih,74.3,86.1,13
MDR00281,6,SKI,75.4,84.5,10
MDR00281,6,Quran-Hadis,75.2,96.9,11
MDR00281,6,Bahasa Arab,70.8,74.3,12
MDR00282,7,Akidah-Akhlak,65.7,63.2,126
MDR00282,7,Fikih,68.1,70.0,102
MDR00282,7,SKI,71.8,83.4,99
MDR00282,7,Quran-Hadis,73.6,83.4,126
MDR00282,7,Bahasa Arab,76.7,83.8,99
MDR00282,8,Akidah-Akhlak,67.2,72.1,114
MDR00282,8,Fikih,73.6,79.6,125
MDR00282,8,SKI,73.7,88.0,106
MDR00282,8,Quran-Hadis,72.6,79.5,128
MDR00282,8,Bahasa Arab,68.0,77.2,98
MDR00282,9,Akidah-Akhlak,76.5,90.3,112
MDR00282,9,Fikih,72.4,74.3,109
MDR00282,9,SKI,65.7,71.0,107
MDR00282,9,Quran-Hadis,68.1,68.3,111
MDR00282,9,Bahasa Arab,73.0,80.2,114
MDR00283,10,Akidah-Akhlak,90.0,100,68
MDR00283,10,Fikih,92.5,100,82
MDR00283,10,SKI,90.9,100,86
MDR00283,10,Quran-Hadis,90.2,100,80
MDR00283,10,Bahasa Arab,91.0,100,67
MDR00283,11,Akidah-Akhlak,96.5,100,74
MDR00283,11,Fikih,92.5,100,74
MDR00283,11,SKI,94.8,100,66
MDR00283,11,Quran-Hadis,95.5,100,73
MDR00283,11,Bahasa Arab,87.7,100,72
MDR00283,12,Akidah-Akhlak,94.1,100,81
MDR00283,12,Fikih,95.3,100,80
MDR00283,12,SKI,93.8,100,79
MDR00283,12,Quran-Hadis,96.5,100,72
MDR00283,12,Bahasa Arab,93.5,100,88
MDR00284,1,Akidah-Akhlak,57.3,37.3,38
MDR00284,1,Fikih,59.4,46.1,37
MDR00284,1,SKI,56.8,50.1,34
MDR00284,1,Quran-Hadis,55.6,39.0,35
MDR00284,1,Bahasa Arab,53.5,33.8,35
MDR00284,2,Akidah-Akhlak,59.1,56.0,38
MDR00284,2,Fikih,58.6,54.4,36
MDR00284,2,SKI,53.8,32.6,36
MDR00284,2,Quran-Hadis,63.0,56.8,33
MDR00284,2,Bahasa Arab,59.7,48.8,41
MDR00284,3,Akidah-Akhlak,55.5,35.9,37
MDR00284,3,Fikih,58.4,52.3,33
MDR00284,3,SKI,53.2,34.3,35
MDR00284,3,Quran-Hadis,57.0,48.7,42
MDR00284,3,Bahasa Arab,56.7,42.9,42
MDR00284,4,Akidah-Akhlak,58.2,45.2,40
MDR00284,4,Fikih,54.2,35.1,33
MDR00284,4,SKI,58.0,36.8,39
MDR00284,4,Quran-Hadis,59.1,47.5,34
MDR00284,4,Bahasa Arab,56.9,46.2,39
MDR00284,5,Akidah-Akhlak,60.4,61.4,38
MDR00284,5,Fikih,55.5,42.9,32
MDR00284,5,SKI,56.1,40.9,36
MDR00284,5,Quran-Hadis,58.4,37.2,42
MDR00284,5,Bahasa Arab,53.8,38.7,39
MDR00284,6,Akidah-Akhlak,60.3,61.5,42
MDR00284,6,Fikih,57.3,56.3,42
MDR00284,6,SKI,58.6,43.6,34
MDR00284,6,Quran-Hadis,58.4,45.9,41
MDR00284,6,Bahasa Arab,59.7,44.8,34
MDR00285,1,Akidah-Akhlak,62.9,63.2,13
MDR00285,1,Fikih,66.7,63.4,13
MDR00285,1,SKI,64.5,58.5,14
MDR00285,1,Quran-Hadis,64.9,56.8,14
MDR00285,1,Bahasa Arab,65.2,58.2,12
MDR00285,2,Akidah-Akhlak,69.0,75.8,15
MDR00285,2,Fikih,66.6,68.5,14
MDR00285,2,SKI,67.7,69.0,15
MDR00285,2,Quran-Hadis,71.6,76.0,13
MDR00285,2,Bahasa Arab,68.5,78.8,14
MDR00285,3,Akidah-Akhlak,66.5,58.0,14
MDR00285,3,Fikih,70.8,83.1,14
MDR00285,3,SKI,63.6,60.7,14
MDR00285,3,Quran-Hadis,65.7,56.6,16
MDR00285,3,Bahasa Arab,65.6,60.5,14
MDR00285,4,Akidah-Akhlak,72.5,85.0,13
MDR00285,4,Fikih,72.2,85.1,13
MDR00285,4,SKI,69.7,61.6,13
MDR00285,4,Quran-Hadis,72.8,80.2,17
MDR00285,4,Bahasa Arab,64.5,55.8,17
MDR00285,5,Akidah-Akhlak,64.3,51.7,15
MDR00285,5,Fikih,69.3,72.1,14
MDR00285,5,SKI,64.3,62.0,14
MDR00285,5,Quran-Hadis,67.3,60.8,14
MDR00285,5,Bahasa Arab,66.5,65.9,12
MDR00285,6,Akidah-Akhlak,70.9,73.9,14
MDR00285,6,Fikih,66.0,61.7,13
MDR00285,6,SKI,65.4,60.6,14
MDR00285,6,Quran-Hadis,71.3,83.4,16
MDR00285,6,Bahasa Arab,69.6,70.0,13
MDR00286,1,Akidah-Akhlak,64.4,59.7,61
MDR00286,1,Fikih,62.8,51.5,50
MDR00286,1,SKI,63.2,61.1,64
MDR00286,1,Quran-Hadis,61.0,44.6,65
MDR00286,1,Bahasa Arab,64.7,56.5,62
MDR00286,2,Akidah-Akhlak,63.5,60.3,57
MDR00286,2,Fikih,66.3,66.7,67
MDR00286,2,SKI,60.5,50.2,53
MDR00286,2,Quran-Hadis,62.7,56.5,52
MDR00286,2,Bahasa Arab,61.9,52.1,66
MDR00286,3,Akidah-Akhlak,64.3,59.9,56
MDR00286,3,Fikih,60.5,49.9,59
MDR00286,3,SKI,60.2,56.3,60
MDR00286,3,Quran-Hadis,64.2,55.8,67
MDR00286,3,Bahasa Arab,63.7,59.9,66
MDR00286,4,Akidah-Akhlak,65.6,65.9,51
MDR00286,4,Fikih,59.0,45.1,61
MDR00286,4,SKI,63.1,62.3,63
MDR00286,4,Quran-Hadis,64.0,49.6,63
MDR00286,4,Bahasa Arab,60.9,57.7,57
MDR00286,5,Akidah-Akhlak,63.0,59.1,53
MDR00286,5,Fikih,59.3,50.9,59
MDR00286,5,SKI,58.4,51.6,63
MDR00286,5,Quran-Hadis,64.3,62.2,60
MDR00286,5,Bahasa Arab,64.1,64.0,58
MDR00286,6,Akidah-Akhlak,62.9,56.9,66
MDR00286,6,Fikih,62.5,61.8,53
MDR00286,6,SKI,61.0,56.6,59
MDR00286,6,Quran-Hadis,61.9,53.1,66
MDR00286,6,Bahasa Arab,67.5,77.5,57
MDR00287,7,Akidah-Akhlak,70.1,85.2,79
MDR00287,7,Fikih,74.4,80.7,80
MDR00287,7,SKI,67.1,71.0,74
MDR00287,7,Quran-Hadis,81.0,100,66
MDR00287,7,Bahasa Arab,71.2,75.8,79
MDR00287,8,Akidah-Akhlak,72.1,80.6,69
MDR00287,8,Fikih,73.2,79.0,70
MDR00287,8,SKI,75.0,82.1,81
MDR00287,8,Quran-Hadis,78.8,100,80
MDR00287,8,Bahasa Arab,71.5,79.8,80
MDR00287,9,Akidah-Akhlak,75.3,86.5,78
MDR00287,9,Fikih,67.7,77.0,87
MDR00287,9,SKI,75.9,98.9,70
MDR00287,9,Quran-Hadis,75.2,94.1,68
MDR00287,9,Bahasa Arab,70.5,80.1,73
MDR00288,1,Akidah-Akhlak,67.1,75.0,22
MDR00288,1,Fikih,72.8,84.5,24
MDR00288,1,SKI,64.2,54.5,21
MDR00288,1,Quran-Hadis,70.0,78.8,22
MDR00288,1,Bahasa Arab,66.7,62.9,23
MDR00288,2,Akidah-Akhlak,68.6,80.2,19
MDR00288,2,Fikih,66.7,67.0,24
MDR00288,2,SKI,71.8,79.4,24
MDR00288,2,Quran-Hadis,66.4,63.3,26
MDR00288,2,Bahasa Arab,67.8,75.1,19
MDR00288,3,Akidah-Akhlak,68.5,73.6,24
MDR00288,3,Fikih,70.9,79.7,22
MDR00288,3,SKI,68.8,70.9,23
MDR00288,3,Quran-Hadis,67.6,69.4,23
MDR00288,3,Bahasa Arab,64.4,65.6,23
MDR00288,4,Akidah-Akhlak,66.7,66.4,22
MDR00288,4,Fikih,72.9,79.6,25
MDR00288,4,SKI,63.4,57.9,22
MDR00288,4,Quran-Hadis,72.5,85.3,22
MDR00288,4,Bahasa Arab,66.1,63.4,26
MDR00288,5,Akidah-Akhlak,71.1,81.7,23
MDR00288,5,Fikih,67.7,73.9,21
MDR00288,5,SKI,67.2,65.7,25
MDR00288,5,Quran-Hadis,67.9,71.8,25
MDR00288,5,Bahasa Arab,71.5,80.5,20
MDR00288,6,Akidah-Akhlak,67.3,70.3,20
MDR00288,6,Fikih,74.7,86.0,22
MDR00288,6,SKI,67.7,72.8,23
MDR00288,6,Quran-Hadis,66.0,63.6,22
MDR00288,6,Bahasa Arab,67.2,73.8,25
MDR00289,10,Akidah-Akhlak,75.9,86.6,61
MDR00289,10,Fikih,79.2,100,65
MDR00289,10,SKI,72.3,76.9,61
MDR00289,10,Quran-Hadis,79.4,100,63
MDR00289,10,Bahasa Arab,74.1,82.4,67
MDR00289,11,Akidah-Akhlak,80.7,100,72
MDR00289,11,Fikih,76.0,88.4,66
MDR00289,11,SKI,75.4,93.4,66
MDR00289,11,Quran-Hadis,73.6,81.2,65
MDR00289,11,Bahasa Arab,79.5,96.0,68
MDR00289,12,Akidah-Akhlak,80.1,100,59
MDR00289,12,Fikih,72.3,76.4,67
MDR00289,12,SKI,75.0,84.7,58
MDR00289,12,Quran-Hadis,76.2,84.1,64
MDR00289,12,Bahasa Arab,75.9,87.1,71
MDR00290,1,Akidah-Akhlak,91.2,100,36
MDR00290,1,Fikih,84.1,100,49
MDR00290,1,SKI,87.7,100,36
MDR00290,1,Quran-Hadis,88.0,100,43
MDR00290,1,Bahasa Arab,94.4,100,47
MDR00290,2,Akidah-Akhlak,89.1,100,39
MDR00290,2,Fikih,88.4,100,45
MDR00290,2,SKI,86.4,100,43
MDR00290,2,Quran-Hadis,84.9,100,43
MDR00290,2,Bahasa Arab,88.9,100,47
MDR00290,3,Akidah-Akhlak,89.6,100,36
MDR00290,3,Fikih,84.8,100,47
MDR00290,3,SKI,89.5,100,47
MDR00290,3,Quran-Hadis,85.3,100,39
MDR00290,3,Bahasa Arab,91.4,100,38
MDR00290,4,Akidah-Akhlak,83.6,100,42
